objectid,aão,tmean_weighted,cld_weighted,frs_weighted,vap_weighted,wet_weighted,total_bin_1_tmean,total_bin_2_tmean,total_bin_3_tmean,total_bin_4_tmean,total_bin_5_tmean,total_eq_tmean_bin_1,total_eq_tmean_bin_2,total_eq_tmean_bin_3,total_eq_tmean_bin_4,total_eq_tmean_bin_5,total_sd_tmean_bin_1,total_sd_tmean_bin_2,total_sd_tmean_bin_3,total_sd_tmean_bin_4,total_sd_tmean_bin_5,population,income_grp,region_un,subregion,region_wb,precipitation_weighted,pi0,pi1,pi2,country_standard,pm25,gdppc,deathr,medianage,año_by_country,lngdppc,lnpm25,ssp126bin1,ssp126bin2,ssp126bin3,ssp126bin4,ssp126bin5,ssp245bin1,ssp245bin2,ssp245bin3,ssp245bin4,ssp245bin5,ssp585bin1,ssp585bin2,ssp585bin3,ssp585bin4,ssp585bin5,dd_ssp126,dd_ssp245,dd_ssp585,d1_ssp126,d1_ssp245,d1_ssp585,d2_ssp126,d2_ssp245,d2_ssp585,d3_ssp126,d3_ssp245,d3_ssp585,d4_ssp126,d4_ssp245,d4_ssp585,d5_ssp126,d5_ssp245,d5_ssp585
73,2000,12.162774,55.25135,5.6019759,10.472877,9.7121372,3,2,6,1,0,4,2,4,2,0,1,4,7,0,0,9993052,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,462.13614,17.879999,14.73,20.700001,Hungary,22.5,8967.6963,13.3,37.462002,146000,9.1013842,3.1135154,3,4,3,2,0,3,4,3,2,0,3,2,4,3,0,1.5006838,1.6226749,2.3485518,0,0,0,0,0,-2,-1,-1,0,1,1,2,0,0,0
73,2015,12.376759,58.016346,7.2097998,10.748923,10.213853,3,4,3,2,0,3,4,3,2,0,0,5,7,0,0,9993052,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,558.7196,25.24,23.07,27.280001,Hungary,18.6,12717.039,13.4,40.730999,147095,9.4506979,2.9231615,3,4,3,2,0,3,4,3,2,0,3,2,4,3,0,1.5006838,1.6226749,2.3485518,0,0,0,0,0,-2,-1,-1,0,1,1,2,0,0,0
73,2008,12.0939,58.484856,5.1068635,10.653284,11.153801,2,5,4,1,0,4,3,2,3,0,0,5,7,0,0,9993052,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,598.98834,21.610001,18.91,24.07,Hungary,18.1,11932.038,13,38.435001,146584,9.386982,2.8959119,3,4,3,2,0,3,4,3,2,0,3,2,4,3,0,1.5006838,1.6226749,2.3485518,0,0,0,0,0,-2,-1,-1,0,1,1,2,0,0,0
74,2009,9.2295132,62.075638,8.4093466,9.2103405,13.949004,4,3,5,0,0,5,2,5,0,0,3,3,6,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,832.30127,25,23.690001,26.24,Slovakia,19.700001,13679.084,9.8000002,35.787998,148666,9.5236235,2.9806187,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2000,9.6788273,58.519745,7.6549191,9.1725378,11.881867,4,3,5,0,0,5,3,4,0,0,1,4,7,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,673.05695,27.02,25.309999,28.620001,Slovakia,21.1,8914.5986,9.8000002,32.958,148000,9.0954456,3.049273,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2012,9.2255106,56.762199,8.8944263,9.3289709,11.93887,3,4,5,0,0,5,2,5,0,0,3,3,6,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,674.21393,24.469999,23.25,25.629999,Slovakia,18.6,15126.035,9.6999998,36.928001,148888,9.6241732,2.9231615,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2016,9.4278688,60.681492,9.9822035,9.4954405,13.39346,4,3,5,0,0,5,2,5,0,0,2,4,6,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,887.96844,23.879999,22.799999,24.91,Slovakia,16.5,16687.984,9.6000004,38.604,149184,9.7224445,2.8033605,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2002,9.2504263,63.173672,8.7146578,9.2996855,12.873955,3,5,4,0,0,5,3,4,0,0,2,5,5,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,786.23334,26.51,24.91,28.02,Slovakia,25,9640.8652,9.6000004,33.577,148148,9.1737661,3.2188759,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2006,8.6237936,59.479084,9.2265692,9.1825266,11.930323,4,4,4,0,0,5,3,3,1,0,2,3,7,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,713.13672,25.59,24.17,26.93,Slovakia,22.9,12395.752,9.8999996,34.805,148444,9.4251089,3.1311369,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2021,8.9512253,57.019737,11.312265,9.2010984,12.967485,4,4,4,0,0,6,2,4,0,0,3,4,5,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,748.69055,23.360001,22.51,24.18,Slovakia,14.1,18498.359,13.5,40.544998,149554,9.8254375,2.6461749,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2020,9.9549952,58.703697,9.3927088,9.6326275,13.039936,3,5,4,0,0,5,3,4,0,0,1,4,7,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,853.66479,23.450001,22.549999,24.309999,Slovakia,12.5,17618.502,10.8,40.195999,149480,9.7767048,2.5257287,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2005,8.0933523,59.454884,10.291363,8.9882526,13.246552,5,2,5,0,0,5,3,4,0,0,3,3,6,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,836.54565,25.809999,24.35,27.190001,Slovakia,22.6,11425.9,10,34.493,148370,9.3436384,3.11795,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2022,10.063382,54.993958,9.7644968,9.1967545,11.745469,4,3,5,0,0,5,3,4,0,0,1,5,6,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,651.8692,23.299999,22.49,24.059999,Slovakia,13.1,18898.043,11,40.903999,149628,9.8468132,2.5726123,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2008,9.5721188,61.461094,7.8025088,9.4873171,12.969768,4,4,4,0,0,5,3,4,0,0,1,5,6,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,764.65826,25.190001,23.85,26.459999,Slovakia,18.200001,14487.706,9.8999996,35.455002,148592,9.5810556,2.9014215,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2019,10.323741,56.695824,8.9776239,9.835021,12.936502,3,5,4,0,0,5,3,4,0,0,1,4,7,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,773.49261,23.540001,22.59,24.450001,Slovakia,14.2,18240.994,9.8000002,39.805,149406,9.8114271,2.6532419,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2018,10.253692,58.469513,9.6114235,9.9090509,12.649106,4,2,6,0,0,5,2,4,1,0,2,3,7,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,714.30377,23.65,22.65,24.6,Slovakia,15.9,17818.234,10,39.402,149332,9.7879772,2.766319,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2003,8.6447706,55.12859,10.349339,8.5406332,10.4792,4,3,5,0,0,6,1,5,0,0,3,4,5,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,575.97028,26.27,24.719999,27.73,Slovakia,23.6,10177.722,9.6999998,33.882999,148222,9.2279568,3.1612468,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2017,9.3837996,58.401978,9.8322268,9.3034105,13.08497,3,4,5,0,0,4,4,4,0,0,1,5,6,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,796.41498,23.76,22.719999,24.75,Slovakia,17.299999,17151.652,9.8999996,39.005001,149258,9.7498493,2.8507063,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2010,8.1912842,64.611061,9.8442717,9.620698,15.67172,4,5,3,0,0,6,3,3,0,0,3,4,5,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,1094.1294,24.809999,23.540001,26.030001,Slovakia,21.5,14584.261,9.8999996,36.139999,148740,9.587698,3.068053,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2015,9.9484901,60.448933,9.7560062,9.3968506,11.475428,3,4,5,0,0,5,3,2,2,0,2,5,5,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,669.18372,24.01,22.879999,25.08,Slovakia,17,16390.883,9.8999996,38.195,149110,9.7044802,2.8332133,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2014,10.125198,64.285469,8.3419943,9.9535255,12.79583,3,5,4,0,0,4,4,4,0,0,1,4,7,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,862.9845,24.15,22.99,25.26,Slovakia,17.200001,15600.367,9.5,37.776001,149036,9.6550493,2.8449094,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2007,9.6175795,60.090748,7.8988342,9.3648977,13.026257,4,4,4,0,0,5,3,4,0,0,1,5,6,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,797.52661,25.379999,24.01,26.690001,Slovakia,17.1,13734.455,10,35.125,148518,9.5276632,2.8390784,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2011,9.094327,56.522346,9.5113878,9.1695919,9.8873158,4,3,5,0,0,5,2,5,0,0,2,4,6,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,599.28485,24.639999,23.389999,25.82,Slovakia,21.799999,14954.578,9.6000004,36.522999,148814,9.6127729,3.0819099,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2013,9.0225554,62.599377,8.859951,9.274128,13.444854,4,4,4,0,0,5,4,3,0,0,2,3,7,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,784.82935,24.299999,23.110001,25.440001,Slovakia,18.700001,15205.396,9.6000004,37.348,148962,9.629406,2.9285235,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2004,8.3867311,63.730072,9.1511803,8.9006948,13.557705,5,3,4,0,0,5,4,3,0,0,3,3,6,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,794.37335,26.030001,24.530001,27.450001,Slovakia,21.4,10717.173,9.6999998,34.188,148296,9.279603,3.063391,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
74,2001,8.5050907,64.77816,9.3860741,9.1854906,13.560781,4,4,4,0,0,5,3,4,0,0,2,4,6,0,0,5848703.5,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,768.68909,26.76,25.110001,28.32,Slovakia,22.299999,9221.5215,9.6999998,33.262001,148074,9.1292953,3.1045866,3,4,5,0,0,3,4,5,0,0,3,4,4,1,0,1.4129086,1.6080065,2.2702427,-2,-2,-2,2,2,2,0,0,-1,0,0,1,0,0,0
75,2018,10.044224,59.135841,9.3189592,10.109814,11.234909,4,2,6,0,0,5,2,4,1,0,2,3,7,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,522.04236,33.900002,32.41,35.349998,Poland,20,14408.385,10.9,39.389,151350,9.5755653,2.9957323,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2019,10.232994,60.315186,8.0470924,10.107406,12.600389,3,5,4,0,0,5,3,4,0,0,1,4,7,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,560.06171,34.650002,33.27,35.990002,Poland,17.799999,15053.232,10.8,39.742001,151425,9.6193476,2.8791983,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2003,8.4529772,58.26984,10.247277,9.2330494,11.649943,4,3,5,0,0,6,1,5,0,0,3,4,5,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,489.1788,23.969999,21.139999,26.59,Poland,27.700001,7864.5181,9.6000004,35.058998,150225,8.9701166,3.3214324,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2017,9.1973906,64.352745,8.8325834,9.7271414,15.032229,3,4,5,0,0,5,3,4,0,0,2,4,6,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,733.51001,33.16,31.559999,34.720001,Poland,21.1,13599.818,10.6,39.034,151275,9.5178118,3.049273,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2012,8.6970177,61.498333,8.963994,9.6218157,13.947099,3,4,5,0,0,5,2,5,0,0,3,3,6,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,609.27423,29.639999,27.549999,31.620001,Poland,22.9,11466.416,10.1,37.307999,150900,9.3471775,3.1311369,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2005,8.2718248,60.735771,9.9258595,9.1853018,13.491146,5,2,5,0,0,5,3,4,0,0,3,2,7,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,594.46301,25.16,22.51,27.620001,Poland,24.9,8554.6943,9.6000004,35.585999,150375,9.0542355,3.2148678,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2020,10.097052,61.354927,8.3464661,10.043305,13.01648,3,5,4,0,0,5,3,4,0,0,0,5,7,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,647.04596,35.41,34.150002,36.639999,Poland,15.7,14774.989,12.6,40.101002,151500,9.6006908,2.7536607,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2007,9.3990183,62.714119,8.0047703,9.8969345,14.556991,4,4,4,0,0,5,3,4,0,0,2,4,6,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,670.36182,26.4,23.92,28.709999,Poland,21.200001,9731.7695,9.8999996,36.138,150525,9.1831512,3.0540013,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2015,9.8530607,62.142006,8.5571651,9.5140839,12.39949,3,5,4,0,0,5,3,3,1,0,2,5,5,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,527.2196,31.709999,29.889999,33.459999,Poland,20.799999,12560.052,10.4,38.317001,151125,9.4382763,3.0349529,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2022,9.7970333,59.454075,9.2295065,9.6499233,12.788644,4,4,4,0,0,5,3,3,1,0,2,4,6,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,548.13391,36.970001,35.950001,37.950001,Poland,15.6,17178.668,12.2,40.863998,151650,9.7514238,2.7472708,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2011,9.0033445,59.434231,8.9598703,9.7494621,11.438947,5,2,5,0,0,5,2,5,0,0,2,4,6,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,560.30396,28.969999,26.809999,31.02,Poland,25.200001,11291.903,9.8999996,37.050999,150825,9.3318415,3.2268441,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2000,9.5693464,61.662853,7.460001,9.7657661,13.153255,4,4,4,0,0,5,3,4,0,0,1,4,7,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,626.47375,22.299999,19.18,25.16,Poland,24.4,7344.1206,9.6000004,34.254002,150000,8.9016552,3.1945832,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2004,8.3886452,65.14698,9.0916815,9.2839451,14.260898,5,3,4,0,0,5,4,3,0,0,3,2,7,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,607.78296,24.559999,21.82,27.1,Poland,24.5,8261.2275,9.5,35.325001,150300,9.0193281,3.198673,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2009,8.7723675,63.471802,8.6199789,9.6003304,15.21991,4,3,5,0,0,5,3,4,0,0,3,3,6,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,690.27618,27.67,25.35,29.85,Poland,23.4,10419.215,10.1,36.735001,150675,9.2514067,3.1527359,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2021,8.790206,62.814037,10.490686,9.6582203,13.771738,4,4,4,0,0,5,3,3,1,0,3,3,6,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,654.2135,36.18,35.049999,37.290001,Poland,18.200001,15863.231,13.8,40.464001,151575,9.6717596,2.9014215,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2014,9.8705111,65.089653,8.0954351,10.137208,13.03767,3,4,5,0,0,4,4,4,0,0,1,4,7,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,647.39349,31.01,29.09,32.84,Poland,22.5,12024.609,9.8999996,37.965,151050,9.3947105,3.1135154,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2013,8.6597996,65.852264,9.0212622,9.7136574,14.284959,4,4,4,0,0,5,3,4,0,0,3,3,6,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,654.68799,30.309999,28.309999,32.23,Poland,22.4,11571.615,10.2,37.627998,150975,9.3563108,3.109061,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2010,7.711782,65.747742,10.208738,9.7069159,15.256421,4,5,3,0,0,6,3,2,1,0,3,4,5,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,806.76617,28.32,26.08,30.43,Poland,27.200001,10755.656,9.8999996,36.944,150750,9.2831869,3.3032169,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2001,8.3361921,66.878494,9.652482,9.7390633,14.79184,5,3,4,0,0,5,3,4,0,0,3,3,6,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,712.38788,22.84,19.82,25.620001,Poland,26.1,7438.6035,9.5,34.519001,150075,8.9144382,3.2619352,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2006,8.6433764,60.670368,9.0617561,9.6542387,12.092981,4,3,5,0,0,5,3,3,1,0,3,3,6,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,560.2337,25.77,23.209999,28.16,Poland,25.299999,9084.9492,9.6999998,35.860001,150450,9.1143742,3.2308044,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2002,9.1165552,63.638412,8.8897314,9.7603769,12.829088,3,4,5,0,0,5,3,4,0,0,2,5,5,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,630.25745,23.389999,20.469999,26.09,Poland,29.299999,7593.5596,9.3999996,34.790001,150150,8.9350557,3.3775876,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2008,9.4686298,64.28157,7.5753384,9.7804785,14.157057,4,4,4,0,0,5,4,3,0,0,2,4,6,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,603.27142,27.030001,24.629999,29.280001,Poland,21.700001,10139.119,10,36.396999,150600,9.2241564,3.0773122,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
75,2016,9.3841124,64.004234,9.3001184,9.7819004,14.294472,4,3,5,0,0,5,2,5,0,0,2,4,6,0,0,38691320,1. High income: OECD,Europe,Eastern Europe,Europe & Central Asia,679.58008,32.43,30.709999,34.080002,Poland,20.200001,12936.573,10.2,38.674999,151200,9.4678135,3.0056827,3,4,5,0,0,3,4,5,0,0,3,4,5,0,0,1.3181925,1.5450487,2.1269264,-2,-2,-2,2,2,2,0,0,0,0,0,0,0,0,0
76,2005,10.04268,75.764473,4.2570243,10.6491,15.937902,0,8,4,0,0,4,5,3,0,0,0,6,6,0,0,3903454.8,1. High income: OECD,Europe,Northern Europe,Europe & Central Asia,1008.5383,35.310001,30.26,40.259998,Ireland,9.3000002,49746.055,6.8000002,32.429001,152380,10.814687,2.2300143,0,8,4,0,0,0,8,4,0,0,0,8,4,0,0,.49751759,.75952148,1.0996914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2009,9.7193031,73.155609,5.035305,10.487141,17.980698,1,8,3,0,0,3,6,3,0,0,0,6,6,0,0,3903454.8,1. High income: OECD,Europe,Northern Europe,Europe & Central Asia,1259.4529,32.080002,27.799999,36.23,Ireland,9.1000004,45729.902,6.3000002,32.847,152684,10.730508,2.2082744,0,8,4,0,0,0,8,4,0,0,0,8,4,0,0,.49751759,.75952148,1.0996914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2008,9.685421,74.081863,4.945951,10.352274,19.021021,0,10,2,0,0,4,6,2,0,0,0,7,5,0,0,3903454.8,1. High income: OECD,Europe,Northern Europe,Europe & Central Asia,1241.1674,32.889999,28.440001,37.240002,Ireland,9.3000002,48677.219,6.3000002,32.498001,152608,10.792967,2.2300143,0,8,4,0,0,0,8,4,0,0,0,8,4,0,0,.49751759,.75952148,1.0996914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2006,10.201965,72.653954,4.5852342,10.607482,16.834293,0,8,4,0,0,4,4,4,0,0,0,6,6,0,0,3903454.8,1. High income: OECD,Europe,Northern Europe,Europe & Central Asia,1111.5016,34.5,29.67,39.259998,Ireland,8.8000002,50838.078,6.6999998,32.376999,152456,10.836401,2.1747518,0,8,4,0,0,0,8,4,0,0,0,8,4,0,0,.49751759,.75952148,1.0996914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2001,9.6059809,72.101776,5.6279831,10.324977,15.622071,1,9,2,0,0,4,6,2,0,0,0,6,6,0,0,3903454.8,1. High income: OECD,Europe,Northern Europe,Europe & Central Asia,921.85388,38.400002,32.43,44.189999,Ireland,9.8000002,43451.375,7.8000002,31.694,152076,10.679398,2.2823825,0,8,4,0,0,0,8,4,0,0,0,8,4,0,0,.49751759,.75952148,1.0996914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2012,9.5175896,75.689041,4.7064185,10.358639,18.578106,0,10,2,0,0,4,7,1,0,0,0,7,5,0,0,3903454.8,1. High income: OECD,Europe,Northern Europe,Europe & Central Asia,1181.9686,29.59,25.780001,33.220001,Ireland,7.9000001,46377.922,6.3000002,34.182999,152912,10.744578,2.0668628,0,8,4,0,0,0,8,4,0,0,0,8,4,0,0,.49751759,.75952148,1.0996914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2011,9.8658838,74.674942,4.3124032,10.53091,18.117823,1,8,3,0,0,4,7,1,0,0,0,5,7,0,0,3903454.8,1. High income: OECD,Europe,Northern Europe,Europe & Central Asia,1064.7195,30.42,26.459999,34.220001,Ireland,9,46635.344,6.1999998,33.755001,152836,10.750114,2.1972246,0,8,4,0,0,0,8,4,0,0,0,8,4,0,0,.49751759,.75952148,1.0996914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
