objectid,año,tmean_weighted,cld_weighted,frs_weighted,vap_weighted,wet_weighted,total_bin_1_tmean,total_bin_2_tmean,total_bin_3_tmean,total_bin_4_tmean,total_bin_5_tmean,total_eq_tmean_bin_1,total_eq_tmean_bin_2,total_eq_tmean_bin_3,total_eq_tmean_bin_4,total_eq_tmean_bin_5,total_sd_tmean_bin_1,total_sd_tmean_bin_2,total_sd_tmean_bin_3,total_sd_tmean_bin_4,total_sd_tmean_bin_5,gdp_year,pop_est,gdp_md_est,population,income_grp,region_un,region_wb,precipitation_weighted,PI0,PI1,PI2,country_standard,pm25,GDP,GDPpc,deathr,año_by_country,lnGDPpc,lnpm25,hist_weighted,ssp126_weighted,ssp245_weighted,ssp585_weighted,histbin1,histbin2,histbin3,histbin4,histbin5,ssp126bin1,ssp126bin2,ssp126bin3,ssp126bin4,ssp126bin5,ssp245bin1,ssp245bin2,ssp245bin3,ssp245bin4,ssp245bin5,ssp585bin1,ssp585bin2,ssp585bin3,ssp585bin4,ssp585bin5,Dd_ssp126,Dd_ssp245,Dd_ssp585,D1_ssp126,D1_ssp245,D1_ssp585,D2_ssp126,D2_ssp245,D2_ssp585,D3_ssp126,D3_ssp245,D3_ssp585,D4_ssp126,D4_ssp245,D4_ssp585,D5_ssp126,D5_ssp245,D5_ssp585
118,2021,18.17119,45.658092,1.6117215,13.983394,5.280139,0,5,3,2,2,0,5,3,2,2,0,1,9,2,0,2016,40969443,609400,29386351.05290229,3. Upper middle income,Africa,Middle East & North Africa,351.9860513210297,28.73,19.860001,37.779999,Algeria,18.4,199488888153.1335,4515.573999183472,4.546,238478,8.415288,2.9123507,17.640223,19.023745,19.253717,19.824469,0,4,4,4,0,0,3,5,2,2,0,3,5,2,2,0,3,5,2,2,1.383522,1.6134949,2.1842461,0,0,0,-1,-1,-1,1,1,1,-2,-2,-2,2,2,2
118,2016,18.067802,41.189648,1.4642624,13.758686,5.7302394,0,4,4,4,0,0,4,4,4,0,0,0,12,0,0,2016,40969443,609400,29386351.05290228,3. Upper middle income,Africa,Middle East & North Africa,400.6867374181747,27.299999,19,35.73,Algeria,18,194806115977.968,4829.185829490818,4.472,237888,8.4824333,2.8903718,17.640223,19.023745,19.253717,19.824469,0,4,4,4,0,0,3,5,2,2,0,3,5,2,2,0,3,5,2,2,1.383522,1.6134949,2.1842461,0,0,0,-1,-1,-1,1,1,1,-2,-2,-2,2,2,2
118,2015,17.887007,40.626526,2.2323825,13.758247,5.5196686,0,4,4,2,2,0,5,3,2,2,0,2,9,1,0,2016,40969443,609400,29386351.05290229,3. Upper middle income,Africa,Middle East & North Africa,410.9875650405884,27.01,18.82,35.330002,Algeria,17.200001,187493855609.3446,4741.499770335584,4.437,237770,8.4641085,2.8449094,17.640223,19.023745,19.253717,19.824469,0,4,4,4,0,0,3,5,2,2,0,3,5,2,2,0,3,5,2,2,1.383522,1.6134949,2.1842461,0,0,0,-1,-1,-1,1,1,1,-2,-2,-2,2,2,2
118,2010,17.460838,46.724186,1.6910028,13.413594,7.0564694,0,5,3,3,1,0,5,3,4,0,0,1,11,0,0,2016,40969443,609400,29386351.05290228,3. Upper middle income,Africa,Middle East & North Africa,527.1716548204422,25.76,18.1,33.52,Algeria,18.799999,161276864361.7256,4497.861364831998,4.754,237180,8.4113569,2.9338567,17.640223,19.023745,19.253717,19.824469,0,4,4,4,0,0,3,5,2,2,0,3,5,2,2,0,3,5,2,2,1.383522,1.6134949,2.1842461,0,0,0,-1,-1,-1,1,1,1,-2,-2,-2,2,2,2
119,2022,24.375488,55.302998,1.2629735e-06,22.575527,9.1950979,0,0,2,10,0,0,0,2,10,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,1196.653399467468,9.6800003,8.1999998,10.96,Mozambique,11,19464178351.47432,590.3689083799867,8.611000000000001,240618,6.3807478,2.3978953,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2003,24.350855,54.019043,.00015904245,22.045544,8.0310192,0,0,3,9,0,0,0,2,10,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,981.0671110153198,7.6500001,6.7800002,8.4300003,Mozambique,10.8,6913827631.930557,360.3437888415392,14.434,238357,5.8870587,2.3795462,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2018,24.519209,55.159641,0,22.414892,8.7529316,0,0,2,10,0,0,0,1,11,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,1095.499450683594,8.8699999,7.5100002,10.04,Mozambique,10.2,18025039081.79201,612.5990286457826,8.337,240142,6.4177108,2.3223877,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2008,24.249386,54.931908,3.2483013e-06,21.897429,8.4420033,0,0,3,9,0,0,0,2,10,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,1041.354521751404,7.8000002,6.8299999,8.6400003,Mozambique,11.9,10057425620.58292,460.3873993764193,12.536,238952,6.1320682,2.4765384,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2019,24.746426,54.698582,2.8280747e-06,22.804733,8.3332872,0,0,2,10,0,0,0,1,11,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,1169.191456317902,9.0500002,7.6599998,10.25,Mozambique,10.8,18442825951.57198,608.9636327624398,8.039999999999999,240261,6.4117584,2.3795462,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2004,24.282116,54.830921,.000053703759,22.002289,8.9935875,0,0,2,10,0,0,0,2,10,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,1141.901742935181,7.6700001,6.7800002,8.4499998,Mozambique,10.8,7481086789.735857,379.8583664033343,14.073,238476,5.9397984,2.3795462,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2006,24.336643,54.866322,1.4991708e-07,22.345217,7.3470845,0,0,3,9,0,0,0,2,10,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,914.7468509674072,7.7199998,6.79,8.5200005,Mozambique,10.9,8741520167.292618,421.5628740077329,13.399,238714,6.0439692,2.3887627,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2015,24.713566,54.674118,5.4061900e-07,22.256874,7.4569564,0,0,2,10,0,0,0,0,12,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,968.625292301178,8.4099998,7.1599998,9.4700003,Mozambique,11.2,16208985769.61496,603.8385137779147,9.506,239785,6.403307,2.4159138,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2010,24.684578,55.217213,.000015083766,22.460896,8.2460022,0,0,3,9,0,0,0,2,10,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,940.6355504989624,7.9200001,6.8800001,8.8100004,Mozambique,10.9,11365367724.13287,492.5675723910211,11.902,239190,6.1996317,2.3887627,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2020,24.569963,55.477905,3.5458418e-06,22.673897,7.5733972,0,0,2,10,0,0,0,1,11,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,882.3043351173401,9.25,7.8200002,10.47,Mozambique,10,18217911538.89219,584.3149620763442,8.004,240380,6.37044,2.3025851,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2012,24.319077,54.604309,7.1776785e-06,21.866028,7.9907188,0,0,2,10,0,0,0,2,10,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,1020.801762580872,8.0799999,6.96,9.0299997,Mozambique,11.8,13149604768.38121,536.9901036234694,10.995,239428,6.2859797,2.4680996,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2011,24.205841,54.933662,.000092882306,21.983885,8.3004198,0,0,3,9,0,0,0,3,9,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,1050.739127159119,7.9899998,6.9200001,8.9200001,Mozambique,11.1,12176179697.5618,512.4563953459326,11.473,239309,6.2392159,2.4069452,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2013,24.212816,54.696877,7.9800511e-06,21.960907,8.4319315,0,0,3,9,0,0,0,2,10,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,1023.623695850372,8.1700001,7.0100002,9.1599998,Mozambique,10.1,14013719723.48587,554.9607558977192,10.492,239547,6.3188972,2.3125355,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2017,24.397928,55.196869,0,22.3976,8.2830019,0,0,3,9,0,0,0,0,12,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,1170.553956985474,8.6999998,7.3800001,9.8400002,Mozambique,10.3,17418032489.64705,609.6735490780882,8.69,240023,6.4129238,2.332144,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2001,24.144545,54.419094,.000021498368,21.996029,8.434885,0,0,3,9,0,0,0,2,10,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,1175.180848121643,7.6599998,6.8099999,8.4200001,Mozambique,12.8,5879902615.659536,322.7042568283011,15.181,238119,5.7767363,2.5494452,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2005,24.886366,53.625816,1.0221886e-06,22.554926,7.2257099,0,0,2,10,0,0,0,1,11,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,856.8459525108337,7.6900001,6.7800002,8.4799995,Mozambique,10.5,7953294766.923774,393.5109547610178,13.753,238595,5.9751091,2.3513753,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2014,24.330608,55.032913,7.7526947e-06,22.189476,7.9661007,0,0,2,10,0,0,0,1,11,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,998.4979357719421,8.2799997,7.0799999,9.3100004,Mozambique,10.1,15093136077.35333,579.642369195999,10.005,239666,6.3624115,2.3125355,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2000,23.867743,56.26852,.000045003628,21.791655,9.0796518,0,0,3,9,0,0,0,3,9,0,0,0,12,0,0,2016,26573706,35010,20332939.57616328,5. Low income,Africa,Sub-Saharan Africa,1271.796845436096,7.6799998,6.8400002,8.4300003,Mozambique,8.6999998,5210292403.59676,293.2318956263771,15.677,238000,5.6809635,2.1633229,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2016,24.587734,54.936584,2.9166488e-06,22.40893,7.8337688,0,0,3,9,0,0,0,2,10,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,896.6372900009155,8.5500002,7.2600002,9.6499996,Mozambique,10.3,16970320249.58275,612.7245153233932,9.049,239904,6.4179153,2.332144,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2009,24.371466,55.310146,3.9070190e-07,22.041084,8.6471567,0,0,3,9,0,0,0,1,11,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,945.0801773071289,7.8600001,6.8499999,8.7200003,Mozambique,11.2,10653727556.93692,474.8357178357617,12.149,239071,6.1629691,2.4159138,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2007,24.439419,54.753227,.000011611509,22.211891,8.2758627,0,0,3,9,0,0,0,1,11,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,1039.673107147217,7.7600002,6.8099999,8.5799999,Mozambique,11.6,9410189984.446867,442.1975158421635,12.93,238833,6.0917568,2.4510052,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2021,24.481474,55.281116,4.9292075e-06,22.495607,7.5702534,0,0,3,9,0,0,0,2,10,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,909.0748443603516,9.46,8,10.71,Mozambique,10.4,18651030678.4388,581.444300104411,8.792999999999999,240499,6.3655152,2.3418057,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
119,2002,24.290722,54.138657,.000074836025,21.923964,7.8755569,0,0,2,10,0,0,0,2,10,0,0,0,12,0,0,2016,26573706,35010,20332939.57616327,5. Low income,Africa,Sub-Saharan Africa,882.3820314407349,7.6500001,6.79,8.4099998,Mozambique,11,6448401314.434996,344.9275175459183,14.731,238238,5.8433342,2.3978953,24.080626,25.143568,25.414902,25.842541,0,0,3,9,0,0,0,2,10,0,0,0,1,10,1,0,0,0,10,2,1.0629425,1.3342762,1.7619152,0,0,0,0,0,0,-1,-2,-3,1,1,1,0,1,2
121,2002,20.715122,74.020798,.0002254291,17.49872,14.354577,0,0,11,1,0,0,0,8,4,0,0,0,12,0,0,2016,11466756,7892,9865759.124916524,5. Low income,Africa,Sub-Saharan Africa,1303.013311266899,17.26,16.42,18.02,Burundi,35.200001,2084351676.538241,313.4864058798925,14.501,242242,5.747756,3.5610461,20.641933,21.768339,22.005777,22.477009,0,0,12,0,0,0,0,9,3,0,0,0,6,6,0,0,0,1,11,0,1.1264057,1.3638439,1.8350754,0,0,0,0,0,0,-3,-6,-11,3,6,11,0,0,0
121,2008,20.182337,73.765419,.0027802922,17.086269,15.092985,0,0,11,1,0,0,0,10,2,0,0,0,12,0,0,2016,11466756,7892,9865759.124916524,5. Low income,Africa,Sub-Saharan Africa,1210.448369979858,15.83,15.2,16.42,Burundi,34.299999,2490397480.724024,300.841349240995,11.316,242968,5.706583,3.5351453,20.641933,21.768339,22.005777,22.477009,0,0,12,0,0,0,0,9,3,0,0,0,6,6,0,0,0,1,11,0,1.1264057,1.3638439,1.8350754,0,0,0,0,0,0,-3,-6,-11,3,6,11,0,0,0
121,2001,20.456699,73.787918,.00015028607,17.527374,16.797237,0,0,12,0,0,0,0,9,3,0,0,0,12,0,0,2016,11466756,7892,9865759.124916524,5. Low income,Africa,Sub-Saharan Africa,1434.863097190857,17.530001,16.65,18.33,Burundi,43.5,1995616214.180727,308.6451990457267,15.316,242121,5.7321925,3.7727609,20.641933,21.768339,22.005777,22.477009,0,0,12,0,0,0,0,9,3,0,0,0,6,6,0,0,0,1,11,0,1.1264057,1.3638439,1.8350754,0,0,0,0,0,0,-3,-6,-11,3,6,11,0,0,0
121,2010,20.7061,73.794952,.0014277176,17.555098,15.481084,0,0,12,0,0,0,0,9,3,0,0,0,12,0,0,2016,11466756,7892,9865759.124916524,5. Low income,Africa,Sub-Saharan Africa,1386.956718921661,15.42,14.83,15.96,Burundi,40.900002,2717827465.446616,297.7917270931104,10.538,243210,5.6963944,3.7111301,20.641933,21.768339,22.005777,22.477009,0,0,12,0,0,0,0,9,3,0,0,0,6,6,0,0,0,1,11,0,1.1264057,1.3638439,1.8350754,0,0,0,0,0,0,-3,-6,-11,3,6,11,0,0,0
121,2020,20.274017,74.358299,0,17.104433,16.388874,0,0,12,0,0,0,0,10,2,0,0,0,12,0,0,2016,11466756,7892,9865759.124916524,5. Low income,Africa,Sub-Saharan Africa,1490.945831298828,14.28,13.93,14.62,Burundi,39,3218331064.792157,263.3609886945764,7.562,244420,5.5735259,3.6635616,20.641933,21.768339,22.005777,22.477009,0,0,12,0,0,0,0,9,3,0,0,0,6,6,0,0,0,1,11,0,1.1264057,1.3638439,1.8350754,0,0,0,0,0,0,-3,-6,-11,3,6,11,0,0,0
121,2022,20.304401,74.179253,.00060114427,17.003044,16.180079,0,0,11,1,0,0,0,10,2,0,0,0,12,0,0,2016,11466756,7892,9865759.124916524,5. Low income,Africa,Sub-Saharan Africa,1400.075272083283,14.27,14,14.55,Burundi,43.5,3379450965.730804,262.1848046615966,7.311,244662,5.5690498,3.7727609,20.641933,21.768339,22.005777,22.477009,0,0,12,0,0,0,0,9,3,0,0,0,6,6,0,0,0,1,11,0,1.1264057,1.3638439,1.8350754,0,0,0,0,0,0,-3,-6,-11,3,6,11,0,0,0
121,2004,20.362339,73.818497,.0017282898,17.223385,13.043073,0,0,12,0,0,0,0,11,1,0,0,0,12,0,0,2016,11466756,7892,9865759.124916524,5. Low income,Africa,Sub-Saharan Africa,969.9780762195587,16.75,15.99,17.450001,Burundi,35.400002,2158362397.868308,303.1196700157275,13.369,242484,5.7141275,3.5667119,20.641933,21.768339,22.005777,22.477009,0,0,12,0,0,0,0,9,3,0,0,0,6,6,0,0,0,1,11,0,1.1264057,1.3638439,1.8350754,0,0,0,0,0,0,-3,-6,-11,3,6,11,0,0,0
121,2017,20.724852,74.527954,0,17.491812,14.568772,0,0,11,1,0,0,0,8,4,0,0,0,12,0,0,2016,11466756,7892,9865759.124916524,5. Low income,Africa,Sub-Saharan Africa,1174.793414115906,14.42,13.97,14.84,Burundi,37.900002,3100806433.202954,277.9598030515235,7.772,244057,5.6274767,3.6349511,20.641933,21.768339,22.005777,22.477009,0,0,12,0,0,0,0,9,3,0,0,0,6,6,0,0,0,1,11,0,1.1264057,1.3638439,1.8350754,0,0,0,0,0,0,-3,-6,-11,3,6,11,0,0,0
121,2015,20.29772,74.519501,.00060114427,17.112877,15.159554,0,0,11,1,0,0,0,10,2,0,0,0,12,0,0,2016,11466756,7892,9865759.124916524,5. Low income,Africa,Sub-Saharan Africa,1286.043724060059,14.61,14.11,15.08,Burundi,49.099998,3104003546.264973,289.3596272061291,8.553000000000001,243815,5.6676702,3.8938589,20.641933,21.768339,22.005777,22.477009,0,0,12,0,0,0,0,9,3,0,0,0,6,6,0,0,0,1,11,0,1.1264057,1.3638439,1.8350754,0,0,0,0,0,0,-3,-6,-11,3,6,11,0,0,0
121,2009,20.6064,73.960487,.0011271455,17.43981,14.856565,0,0,11,1,0,0,0,9,3,0,0,0,12,0,0,2016,11466756,7892,9865759.124916524,5. Low income,Africa,Sub-Saharan Africa,1260.362443447113,15.62,15.02,16.18,Burundi,38.400002,2585349995.273633,296.8470948716167,10.92,243089,5.6932173,3.6480575,20.641933,21.768339,22.005777,22.477009,0,0,12,0,0,0,0,9,3,0,0,0,6,6,0,0,0,1,11,0,1.1264057,1.3638439,1.8350754,0,0,0,0,0,0,-3,-6,-11,3,6,11,0,0,0
121,2012,20.223955,73.898552,.0014277176,17.429989,13.750742,0,0,12,0,0,0,0,11,1,0,0,0,12,0,0,2016,11466756,7892,9865759.124916524,5. Low income,Africa,Sub-Saharan Africa,1071.418825149536,15.05,14.5,15.56,Burundi,42.700001,2953153932.044718,301.4813192948214,9.625,243452,5.7087083,3.754199,20.641933,21.768339,22.005777,22.477009,0,0,12,0,0,0,0,9,3,0,0,0,6,6,0,0,0,1,11,0,1.1264057,1.3638439,1.8350754,0,0,0,0,0,0,-3,-6,-11,3,6,11,0,0,0
121,2006,20.297411,75.945221,.0014277176,17.394392,15.767419,0,0,11,1,0,0,0,9,3,0,0,0,12,0,0,2016,11466756,7892,9865759.124916524,5. Low income,Africa,Sub-Saharan Africa,1401.118788719177,16.280001,15.59,16.91,Burundi,33.599998,2295688883.377964,299.7691208207114,12.366,242726,5.7030125,3.5145261,20.641933,21.768339,22.005777,22.477009,0,0,12,0,0,0,0,9,3,0,0,0,6,6,0,0,0,1,11,0,1.1264057,1.3638439,1.8350754,0,0,0,0,0,0,-3,-6,-11,3,6,11,0,0,0
121,2014,20.209606,74.260834,.000075143034,17.093246,15.281141,0,0,12,0,0,0,0,11,1,0,0,0,12,0,0,2016,11466756,7892,9865759.124916524,5. Low income,Africa,Sub-Saharan Africa,1266.093056678772,14.74,14.22,15.22,Burundi,30.1,3229972475.405445,307.7655313012547,8.798,243694,5.7293382,3.4045253,20.641933,21.768339,22.005777,22.477009,0,0,12,0,0,0,0,9,3,0,0,0,6,6,0,0,0,1,11,0,1.1264057,1.3638439,1.8350754,0,0,0,0,0,0,-3,-6,-11,3,6,11,0,0,0
121,2016,20.52281,74.011879,.00082657341,17.120525,15.529535,0,0,12,0,0,0,0,10,2,0,0,0,12,0,0,2016,11466756,7892,9865759.124916524,5. Low income,Africa,Sub-Saharan Africa,1316.814750671387,14.5,14.03,14.95,Burundi,39.299999,3085379496.768378,282.9759665805105,8.18,243936,5.6453619,3.6712246,20.641933,21.768339,22.005777,22.477009,0,0,12,0,0,0,0,9,3,0,0,0,6,6,0,0,0,1,11,0,1.1264057,1.3638439,1.8350754,0,0,0,0,0,0,-3,-6,-11,3,6,11,0,0,0
121,2003,20.79855,74.110909,.00045085818,17.566257,15.052336,0,0,12,0,0,0,0,7,5,0,0,0,12,0,0,2016,11466756,7892,9865759.124916524,5. Low income,Africa,Sub-Saharan Africa,1287.184336185455,17,16.200001,17.73,Burundi,33.700001,2058844882.282827,300.0861529733836,13.984,242363,5.7040696,3.5174978,20.641933,21.768339,22.005777,22.477009,0,0,12,0,0,0,0,9,3,0,0,0,6,6,0,0,0,1,11,0,1.1264057,1.3638439,1.8350754,0,0,0,0,0,0,-3,-6,-11,3,6,11,0,0,0
121,2005,20.537338,73.590858,.00015028607,17.097738,13.6112,0,0,12,0,0,0,0,10,2,0,0,0,12,0,0,2016,11466756,7892,9865759.124916524,5. Low income,Africa,Sub-Saharan Africa,1081.0783649683,16.51,15.79,17.18,Burundi,37.599998,2177787659.468589,294.7387733866606,12.841,242605,5.6860895,3.6270039,20.641933,21.768339,22.005777,22.477009,0,0,12,0,0,0,0,9,3,0,0,0,6,6,0,0,0,1,11,0,1.1264057,1.3638439,1.8350754,0,0,0,0,0,0,-3,-6,-11,3,6,11,0,0,0
121,2021,20.36784,73.922653,0,16.833675,15.245198,0,0,12,0,0,0,0,9,3,0,0,0,12,0,0,2016,11466756,7892,9865759.124916524,5. Low income,Africa,Sub-Saharan Africa,1316.648652434349,14.27,13.95,14.58,Burundi,41.200001,3318099327.759078,264.3648329256366,7.474,244541,5.5773301,3.7184384,20.641933,21.768339,22.005777,22.477009,0,0,12,0,0,0,0,9,3,0,0,0,6,6,0,0,0,1,11,0,1.1264057,1.3638439,1.8350754,0,0,0,0,0,0,-3,-6,-11,3,6,11,0,0,0
121,2019,20.478893,74.160133,0,17.144255,15.687709,0,0,12,0,0,0,0,9,3,0,0,0,12,0,0,2016,11466756,7892,9865759.124916524,5. Low income,Africa,Sub-Saharan Africa,1388.520990133286,14.31,13.92,14.68,Burundi,39.799999,3207836406.882478,270.1372773996982,7.352,244299,5.5989304,3.683867,20.641933,21.768339,22.005777,22.477009,0,0,12,0,0,0,0,9,3,0,0,0,6,6,0,0,0,1,11,0,1.1264057,1.3638439,1.8350754,0,0,0,0,0,0,-3,-6,-11,3,6,11,0,0,0
121,2011,20.206808,74.044701,.00045085818,17.271463,16.630487,0,0,12,0,0,0,0,10,2,0,0,0,12,0,0,2016,11466756,7892,9865759.124916524,5. Low income,Africa,Sub-Saharan Africa,1540.554120063782,15.23,14.66,15.75,Burundi,39.299999,2827426575.504149,299.0171756651915,10.094,243331,5.700501,3.6712246,20.641933,21.768339,22.005777,22.477009,0,0,12,0,0,0,0,9,3,0,0,0,6,6,0,0,0,1,11,0,1.1264057,1.3638439,1.8350754,0,0,0,0,0,0,-3,-6,-11,3,6,11,0,0,0
121,2000,20.462015,73.402824,.0002254291,17.399902,14.043802,0,0,12,0,0,0,0,8,4,0,0,0,12,0,0,2016,11466756,7892,9865759.124916524,5. Low income,Africa,Sub-Saharan Africa,1121.966662168503,17.809999,16.889999,18.639999,Burundi,35,1955416620.302641,310.0067109370752,15.907,242000,5.7365937,3.5553482,20.641933,21.768339,22.005777,22.477009,0,0,12,0,0,0,0,9,3,0,0,0,6,6,0,0,0,1,11,0,1.1264057,1.3638439,1.8350754,0,0,0,0,0,0,-3,-6,-11,3,6,11,0,0,0
